ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,FL_COUNT,ORIGIN_INDEX,DEST_INDEX
12889,12278,31,2762,2189
12889,12339,102,2762,2248
12889,12478,396,2762,2381
12889,12892,961,2762,2765
12889,12896,31,2762,2769
12889,12954,206,2762,2825
12889,12992,31,2762,2863
12889,13158,31,2762,3025
12889,13198,150,2762,3064
12889,13204,95,2762,3070
12889,13232,276,2762,3098
12889,13244,10,2762,3110
12889,13303,111,2762,3167
12889,13342,130,2762,3206
12889,13485,8,2762,3345
12889,13487,230,2762,3347
12889,13495,95,2762,3354
12889,13796,328,2762,3644
12889,13851,62,2762,3696
12889,13871,89,2762,3716
12889,13891,124,2762,3735
12889,13930,434,2762,3770
12889,14057,244,2762,3892
12889,14100,191,2762,3934
12889,14107,468,2762,3941
12889,14122,125,2762,3956
12889,14492,54,2762,4276
12889,14570,279,2762,4353
12889,14679,480,2762,4459
12889,14683,130,2762,4463
12889,14730,33,2762,4509
12889,14747,582,2762,4525
12889,14771,777,2762,4549
12889,14831,251,2762,4608
12889,14869,353,2762,4646
12889,14893,239,2762,4670
12889,14908,321,2762,4685
12889,15016,148,2762,4790
12889,15304,93,2762,5069
12889,15370,31,2762,5131
12889,15376,89,2762,5137
12891,11298,94,2764,1250
12892,10140,97,2765,124
12892,10299,83,2765,278
12892,10372,79,2765,348
12892,10397,585,2765,373
12892,10423,299,2765,399
12892,10529,29,2765,503
12892,10693,207,2765,665
12892,10713,62,2765,685
12892,10721,483,2765,693
12892,10792,31,2765,764
12892,10821,180,2765,792
12892,10849,34,2765,819
12892,11042,109,2765,1004
12892,11057,187,2765,1019
12892,11066,58,2765,1028
12892,11109,80,2765,1071
12892,11193,79,2765,1153
12892,11259,211,2765,1214
12892,11278,124,2765,1231
12892,11292,835,2765,1245
12892,11298,526,2765,1250
12892,11413,3,2765,1356
12892,11433,251,2765,1375
12892,11540,62,2765,1477
12892,11603,62,2765,1538
12892,11618,445,2765,1552
12892,11638,175,2765,1572
12892,11648,3,2765,1582
12892,11697,154,2765,1630
12892,12173,531,2765,2090
12892,12191,138,2765,2106
12892,12264,354,2765,2175
12892,12266,388,2765,2177
12892,12339,112,2765,2248
12892,12402,31,2765,2308
12892,12441,54,2765,2346
12892,12478,1138,2765,2381
12892,12758,164,2765,2639
12892,12889,961,2765,2762
12892,12982,176,2765,2853
12892,13198,124,2765,3064
12892,13204,304,2765,3070
12892,13232,182,2765,3098
12892,13244,27,2765,3110
12892,13264,31,2765,3130
12892,13303,276,2765,3167
12892,13342,31,2765,3206
12892,13476,151,2765,3336
12892,13487,345,2765,3347
12892,13495,205,2765,3354
12892,13796,512,2765,3644
12892,13830,312,2765,3676
12892,13851,31,2765,3696
12892,13871,14,2765,3716
12892,13930,826,2765,3770
12892,14057,487,2765,3892
12892,14100,216,2765,3934
12892,14107,577,2765,3941
12892,14122,62,2765,3956
12892,14262,31,2765,4093
12892,14489,31,2765,4273
12892,14492,89,2765,4276
12892,14570,150,2765,4353
12892,14679,338,2765,4459
12892,14683,120,2765,4463
12892,14689,120,2765,4469
12892,14698,120,2765,4478
12892,14747,965,2765,4525
12892,14771,1400,2765,4549
12892,14831,441,2765,4608
12892,14869,508,2765,4646
12892,14893,342,2765,4670
12892,15016,153,2765,4790
12892,15041,8,2765,4813
12892,15304,50,2765,5069
12892,15376,240,2765,5137
12896,10423,31,2769,399
12896,11259,147,2769,1214
12896,11292,4,2769,1245
12896,11298,9,2769,1250
12896,12266,93,2769,2177
12896,12889,31,2769,2762
12896,14107,31,2769,3941
12898,11697,31,2771,1630
12898,13204,31,2771,3070
12898,13577,31,2771,3432
12915,12266,82,2788,2177
12945,10397,178,2817,373
12945,11433,43,2817,1375
12945,11618,31,2817,1552
12945,12266,31,2817,2177
12945,12953,19,2817,2824
12945,13487,30,2817,3347
12945,13930,137,2817,3770
12951,10397,103,2822,373
12951,12266,55,2822,2177
12953,10397,716,2824,373
12953,10431,3,2824,406
12953,10599,41,2824,572
12953,10693,106,2824,665
12953,10721,489,2824,693
12953,10792,28,2824,764
12953,10849,4,2824,819
12953,10868,27,2824,836
12953,10990,11,2824,954
12953,11042,277,2824,1004
12953,11057,408,2824,1019
12953,11066,7,2824,1028
12953,11193,74,2824,1153
12953,11259,200,2824,1214
12953,11278,126,2824,1231
12953,11292,380,2824,1245
12953,11298,363,2824,1250
12953,11433,317,2824,1375
12953,11697,457,2824,1630
12953,11986,23,2824,1909
12953,11995,81,2824,1918
12953,11996,21,2824,1919
12953,12191,62,2824,2106
12953,12266,210,2824,2177
12953,12323,7,2824,2232
12953,12945,19,2824,2817
12953,13198,85,2824,3064
12953,13204,365,2824,3070
12953,13232,186,2824,3098
12953,13244,52,2824,3110
12953,13296,1,2824,3161
12953,13303,506,2824,3167
12953,13342,100,2824,3206
12953,13485,2,2824,3345
12953,13487,210,2824,3347
12953,13495,24,2824,3354
12953,13577,63,2824,3432
12953,13871,27,2824,3716
12953,13930,994,2824,3770
12953,13931,6,2824,3771
12953,14027,240,2824,3864
12953,14100,32,2824,3934
12953,14122,107,2824,3956
12953,14321,27,2824,4152
12953,14492,63,2824,4276
12953,14524,133,2824,4307
12953,14576,34,2824,4359
12953,14635,27,2824,4417
12953,14685,61,2824,4465
12953,14730,15,2824,4509
12953,15016,163,2824,4790
12953,15096,11,2824,4867
12953,15304,181,2824,5069
12953,15380,4,2824,5141
12953,15412,16,2824,5171
12953,15919,27,2824,5630
12954,10423,62,2825,399
12954,10721,31,2825,693
12954,11292,8,2825,1245
12954,11697,31,2825,1630
12954,12478,58,2825,2381
12954,12889,206,2825,2762
12954,13796,240,2825,3644
12954,14057,62,2825,3892
12954,14570,31,2825,4353
12954,14747,62,2825,4525
12954,14771,155,2825,4549
12954,14831,124,2825,4608
12954,14869,217,2825,4646
12954,14893,123,2825,4670
12982,11292,4,2853,1245
12982,12173,621,2853,2090
12982,12758,31,2853,2639
12982,12892,176,2853,2765
12982,13796,45,2853,3644
12982,13830,124,2853,3676
12982,14107,33,2853,3941
12982,14679,28,2853,4459
12982,14747,43,2853,4525
12982,14771,62,2853,4549
12982,14831,17,2853,4608
12992,10397,193,2863,373
12992,11259,89,2863,1214
12992,11292,33,2863,1245
12992,11433,5,2863,1375
12992,12266,89,2863,2177
12992,12889,31,2863,2762
12992,13930,87,2863,3770
12992,14107,31,2863,3941
12992,15016,58,2863,4790
13029,10397,22,2898,373
13029,11292,88,2898,1245
13029,13342,1,2898,3206
13029,13487,89,2898,3347
13029,13930,92,2898,3770
13061,11298,89,2930,1250
13061,12266,85,2930,2177
13076,13487,89,2945,3347
13076,13930,101,2945,3770
13127,14869,91,2995,4646
13158,11259,143,3025,1214
13158,11292,62,3025,1245
13158,11298,10,3025,1250
13158,12191,89,3025,2106
13158,12266,130,3025,2177
13158,12889,31,3025,2762
13184,11433,135,3050,1375
13184,13487,29,3050,3347
13184,13930,89,3050,3770
13198,10140,31,3064,124
13198,10397,348,3064,373
13198,10423,31,3064,399
13198,10693,118,3064,665
13198,10721,60,3064,693
13198,10821,93,3064,792
13198,11057,120,3064,1019
13198,11193,41,3064,1153
13198,11259,205,3064,1214
13198,11278,58,3064,1231
13198,11292,349,3064,1245
13198,11298,162,3064,1250
13198,11433,142,3064,1375
13198,11618,2,3064,1552
13198,11697,31,3064,1630
13198,12191,89,3064,2106
13198,12266,87,3064,2177
13198,12339,58,3064,2248
13198,12889,150,3064,2762
13198,12892,124,3064,2765
13198,12953,86,3064,2824
13198,13204,124,3064,3070
13198,13232,260,3064,3098
13198,13342,58,3064,3206
13198,13487,214,3064,3347
13198,13495,31,3064,3354
13198,13796,41,3064,3644
13198,13930,190,3064,3770
13198,14057,57,3064,3892
13198,14100,16,3064,3934
13198,14107,152,3064,3941
13198,14193,14,3064,4025
13198,14635,6,3064,4417
13198,14679,45,3064,4459
13198,14683,31,3064,4463
13198,14747,92,3064,4525
13198,14771,79,3064,4549
13198,14869,62,3064,4646
13198,15016,112,3064,4790
13198,15304,42,3064,5069
13204,10140,14,3070,124
13204,10158,93,3070,142
13204,10257,81,3070,237
13204,10397,755,3070,373
13204,10423,89,3070,399
13204,10529,183,3070,503
13204,10599,60,3070,572
13204,10693,135,3070,665
13204,10721,363,3070,693
13204,10732,45,3070,704
13204,10792,120,3070,764
13204,10821,359,3070,792
13204,10874,31,3070,842
13204,11042,118,3070,1004
13204,11057,292,3070,1019
13204,11066,115,3070,1028
13204,11109,31,3070,1071
13204,11193,83,3070,1153
13204,11259,101,3070,1214
13204,11278,316,3070,1231
13204,11292,289,3070,1245
13204,11298,330,3070,1250
13204,11433,262,3070,1375
13204,11618,671,3070,1552
13204,11697,215,3070,1630
13204,12191,135,3070,2106
13204,12197,124,3070,2112
13204,12264,186,3070,2175
13204,12265,17,3070,2176
13204,12266,228,3070,2177
13204,12339,112,3070,2248
13204,12391,108,3070,2299
13204,12478,465,3070,2381
13204,12889,95,3070,2762
13204,12892,304,3070,2765
13204,12898,31,3070,2771
13204,12953,365,3070,2824
13204,13198,124,3070,3064
13204,13232,240,3070,3098
13204,13244,37,3070,3110
13204,13296,50,3070,3161
13204,13303,248,3070,3167
13204,13342,109,3070,3206
13204,13487,138,3070,3347
13204,13495,148,3070,3354
13204,13851,2,3070,3696
13204,13871,14,3070,3716
13204,13930,379,3070,3770
13204,13931,33,3070,3771
13204,13933,31,3070,3773
13204,14025,14,3070,3862
13204,14057,31,3070,3892
13204,14100,408,3070,3934
13204,14107,118,3070,3941
13204,14122,157,3070,3956
13204,14254,45,3070,4085
13204,14307,182,3070,4138
13204,14492,75,3070,4276
13204,14524,62,3070,4307
13204,14576,31,3070,4359
13204,14679,83,3070,4459
13204,14683,51,3070,4463
13204,14730,35,3070,4509
13204,14747,86,3070,4525
13204,14771,155,3070,4549
13204,14843,354,3070,4620
13204,14869,117,3070,4646
13204,15016,159,3070,4790
13204,15070,31,3070,4842
13204,15096,31,3070,4867
13204,15356,31,3070,5118
13230,10397,89,3096,373
13230,11057,38,3096,1019
13230,11433,71,3096,1375
13230,13930,86,3096,3770
13232,10140,68,3098,124
13232,10257,62,3098,237
13232,10397,413,3098,373
13232,10423,89,3098,399
13232,10529,93,3098,503
13232,10599,60,3098,572
13232,10693,208,3098,665
13232,10713,33,3098,685
13232,10721,169,3098,693
13232,10792,105,3098,764
13232,10821,213,3098,792
13232,10994,62,3098,958
13232,11042,178,3098,1004
13232,11057,62,3098,1019
13232,11066,198,3098,1028
13232,11193,149,3098,1153
13232,11259,213,3098,1214
13232,11278,186,3098,1231
13232,11292,290,3098,1245
13232,11433,156,3098,1375
13232,11481,2,3098,1421
13232,11618,173,3098,1552
13232,11697,111,3098,1630
13232,11721,89,3098,1654
13232,11884,31,3098,1808
13232,11986,89,3098,1909
13232,12191,213,3098,2106
13232,12339,53,3098,2248
13232,12451,31,3098,2356
13232,12889,278,3098,2762
13232,12892,182,3098,2765
13232,12953,186,3098,2824
13232,13198,260,3098,3064
13232,13204,240,3098,3070
13232,13244,58,3098,3110
13232,13296,89,3098,3161
13232,13487,315,3098,3347
13232,13495,90,3098,3354
13232,13796,120,3098,3644
13232,13851,31,3098,3696
13232,13871,162,3098,3716
13232,13891,31,3098,3735
13232,13931,64,3098,3771
13232,14057,88,3098,3892
13232,14100,179,3098,3934
13232,14107,215,3098,3941
13232,14122,149,3098,3956
13232,14193,4,3098,4025
13232,14307,89,3098,4138
13232,14492,105,3098,4276
13232,14570,33,3098,4353
13232,14635,74,3098,4417
13232,14679,122,3098,4459
13232,14683,72,3098,4463
13232,14730,124,3098,4509
13232,14747,130,3098,4525
13232,14771,89,3098,4549
13232,14831,31,3098,4608
13232,14843,4,3098,4620
13232,14869,74,3098,4646
13232,14893,57,3098,4670
13232,14908,12,3098,4685
13232,15016,226,3098,4790
13232,15304,140,3098,5069
13232,15376,31,3098,5137
13241,11298,31,3107,1250
13241,13930,31,3107,3770
13241,14109,31,3107,3943
13244,10397,299,3110,373
13244,10821,43,3110,792
13244,11057,114,3110,1019
13244,11259,62,3110,1214
13244,11292,54,3110,1245
13244,11298,96,3110,1250
13244,11433,58,3110,1375
13244,11618,33,3110,1552
13244,12191,56,3110,2106
13244,12266,142,3110,2177
13244,12889,10,3110,2762
13244,12892,27,3110,2765
13244,12953,52,3110,2824
13244,13204,37,3110,3070
13244,13232,58,3110,3098
13244,13487,56,3110,3347
13244,13930,51,3110,3770
13244,14107,31,3110,3941
13244,15304,30,3110,5069
13256,11298,69,3122,1250
13256,12266,94,3122,2177
13264,11292,58,3130,1245
13264,12892,31,3130,2765
13264,14107,31,3130,3941
13264,14771,157,3130,4549
13264,14869,62,3130,4646
13277,10397,69,3143,373
13290,11298,87,3155,1250
13290,13930,40,3155,3770
13296,10397,31,3161,373
13296,10821,246,3161,792
13296,11433,11,3161,1375
13296,11618,5,3161,1552
13296,13204,50,3161,3070
13296,13232,89,3161,3098
13296,13930,89,3161,3770
13296,15304,33,3161,5069
13303,10397,474,3167,373
13303,10529,32,3167,503
13303,10693,10,3167,665
13303,10721,207,3167,693
13303,10821,93,3167,792
13303,11057,247,3167,1019
13303,11278,279,3167,1231
13303,11292,114,3167,1245
13303,11298,341,3167,1250
13303,11433,169,3167,1375
13303,11618,213,3167,1552
13303,12264,63,3167,2175
13303,12266,175,3167,2177
13303,12478,310,3167,2381
13303,12889,111,3167,2762
13303,12892,276,3167,2765
13303,12953,509,3167,2824
13303,13204,248,3167,3070
13303,13487,53,3167,3347
13303,13495,89,3167,3354
13303,13930,398,3167,3770
13303,14100,183,3167,3934
13303,14107,93,3167,3941
13303,14492,93,3167,4276
13303,14679,52,3167,4459
13303,14683,29,3167,4463
13303,14747,52,3167,4525
13303,14771,145,3167,4549
13303,14843,205,3167,4620
13303,14869,14,3167,4646
13303,15016,62,3167,4790
13303,15024,84,3167,4798
13303,15027,52,3167,4800
13303,15304,153,3167,5069
13303,15370,4,3167,5131
13342,10397,308,3206,373
13342,10721,58,3206,693
13342,10821,87,3206,792
13342,11042,50,3206,1004
13342,11193,27,3206,1153
13342,11259,31,3206,1214
13342,11278,58,3206,1231
13342,11292,230,3206,1245
13342,11298,130,3206,1250
13342,11433,197,3206,1375
13342,11618,104,3206,1552
13342,12266,58,3206,2177
13342,12889,130,3206,2762
13342,12892,31,3206,2765
13342,12953,100,3206,2824
13342,13198,58,3206,3064
13342,13204,109,3206,3070
13342,13487,222,3206,3347
13342,13930,353,3206,3770
13342,14057,26,3206,3892
13342,14100,6,3206,3934
13342,14107,116,3206,3941
13342,14679,31,3206,4459
13342,14747,88,3206,4525
13342,14771,31,3206,4549
13342,15016,31,3206,4790
13342,15304,42,3206,5069
13344,13930,58,3207,3770
13360,10397,134,3223,373
13367,10397,85,3230,373
13367,11292,45,3230,1245
13367,11433,78,3230,1375
13367,13487,12,3230,3347
13367,13930,81,3230,3770
13377,10397,68,3240,373
13377,12266,58,3240,2177
13422,10397,164,3284,373
13422,12266,144,3284,2177
13422,13930,27,3284,3770
13433,11292,62,3295,1245
13433,13487,62,3295,3347
13459,11433,58,3320,1375
13459,13487,31,3320,3347
13476,12892,151,3336,2765
13476,14107,21,3336,3941
13476,14771,62,3336,4549
13485,10397,107,3345,373
13485,11292,81,3345,1245
13485,11433,151,3345,1375
13485,11618,62,3345,1552
13485,12889,8,3345,2762
13485,12953,2,3345,2824
13485,13487,153,3345,3347
13485,13930,303,3345,3770
13485,14869,27,3345,4646
13486,10397,3,3346,373
13486,11292,67,3346,1245
13486,13487,65,3346,3347
13486,13930,35,3346,3770
13486,14771,31,3346,4549
13486,14869,115,3346,4646
13487,10140,29,3347,124
13487,10141,62,3347,125
13487,10257,31,3347,237
13487,10299,86,3347,278
13487,10397,425,3347,373
13487,10408,103,3347,384
13487,10423,81,3347,399
13487,10469,7,3347,444
13487,10529,91,3347,503
13487,10620,86,3347,593
13487,10627,127,3347,600
13487,10631,62,3347,604
13487,10685,30,3347,657
13487,10693,155,3347,665
13487,10713,89,3347,685
13487,10721,209,3347,693
13487,10739,58,3347,711
13487,10792,56,3347,764
13487,10821,205,3347,792
13487,10849,93,3347,819
13487,11003,89,3347,967
13487,11042,120,3347,1004
13487,11057,234,3347,1019
13487,11066,88,3347,1028
13487,11193,122,3347,1153
13487,11267,45,3347,1222
13487,11278,177,3347,1231
13487,11292,554,3347,1245
13487,11298,286,3347,1250
13487,11337,154,3347,1286
13487,11423,63,3347,1366
13487,11433,270,3347,1375
13487,11618,137,3347,1552
13487,11630,27,3347,1564
13487,11637,126,3347,1571
13487,11648,61,3347,1582
13487,11697,34,3347,1630
13487,11721,1,3347,1654
13487,11775,107,3347,1702
13487,11823,31,3347,1747
13487,11884,109,3347,1808
13487,11898,136,3347,1822
13487,11977,93,3347,1900
13487,11986,127,3347,1909
13487,12003,31,3347,1925
13487,12129,54,3347,2048
13487,12156,31,3347,2075
13487,12173,16,3347,2090
13487,12264,90,3347,2175
13487,12266,175,3347,2177
13487,12278,48,3347,2189
13487,12280,5,3347,2191
13487,12335,31,3347,2244
13487,12339,140,3347,2248
13487,12343,52,3347,2252
13487,12389,62,3347,2297
13487,12441,34,3347,2346
13487,12451,29,3347,2356
13487,12478,121,3347,2381
13487,12884,38,3347,2757
13487,12889,230,3347,2762
13487,12892,345,3347,2765
13487,12945,29,3347,2817
13487,12953,210,3347,2824
13487,13029,89,3347,2898
13487,13076,89,3347,2945
13487,13184,29,3347,3050
13487,13198,214,3347,3064
13487,13204,138,3347,3070
13487,13232,314,3347,3098
13487,13244,59,3347,3110
13487,13303,52,3347,3167
13487,13342,222,3347,3206
13487,13367,12,3347,3230
13487,13433,62,3347,3295
13487,13459,31,3347,3320
13487,13485,153,3347,3345
13487,13486,65,3347,3346
13487,13495,29,3347,3354
13487,13851,46,3347,3696
13487,13871,144,3347,3716
13487,13930,675,3347,3770
13487,13931,28,3347,3771
13487,14057,186,3347,3892
13487,14100,289,3347,3934
13487,14107,327,3347,3941
13487,14108,13,3347,3942
13487,14122,97,3347,3956
13487,14252,58,3347,4083
13487,14457,154,3347,4242
13487,14492,85,3347,4276
13487,14520,62,3347,4303
13487,14524,31,3347,4307
13487,14570,3,3347,4353
13487,14576,29,3347,4359
13487,14633,108,3347,4415
13487,14635,31,3347,4417
13487,14679,125,3347,4459
13487,14683,9,3347,4463
13487,14696,81,3347,4476
13487,14730,9,3347,4509
13487,14747,305,3347,4525
13487,14771,353,3347,4549
13487,14831,82,3347,4608
13487,14869,181,3347,4646
13487,14893,76,3347,4670
13487,14908,89,3347,4685
13487,15016,261,3347,4790
13487,15096,31,3347,4867
13487,15304,61,3347,5069
13487,15370,48,3347,5131
13487,15380,81,3347,5141
13487,15919,45,3347,5630
13495,10397,468,3354,373
13495,10423,58,3354,399
13495,10693,91,3354,665
13495,10721,31,3354,693
13495,10821,123,3354,792
13495,11042,31,3354,1004
13495,11057,176,3354,1019
13495,11066,4,3354,1028
13495,11259,207,3354,1214
13495,11278,93,3354,1231
13495,11292,153,3354,1245
13495,11298,206,3354,1250
13495,11433,107,3354,1375
13495,11618,52,3354,1552
13495,11697,138,3354,1630
13495,12191,286,3354,2106
13495,12264,62,3354,2175
13495,12266,224,3354,2177
13495,12339,2,3354,2248
13495,12478,94,3354,2381
13495,12889,95,3354,2762
13495,12892,205,3354,2765
13495,12953,24,3354,2824
13495,13198,31,3354,3064
13495,13204,148,3354,3070
13495,13232,90,3354,3098
13495,13303,89,3354,3167
13495,13487,29,3354,3347
13495,13796,31,3354,3644
13495,13930,156,3354,3770
13495,14100,78,3354,3934
13495,14107,31,3354,3941
13495,14122,4,3354,3956
13495,14492,8,3354,4276
13495,14679,31,3354,4459
13495,14683,31,3354,4463
13495,14747,31,3354,4525
13495,14771,31,3354,4549
13495,14869,31,3354,4646
13495,15016,43,3354,4790
13495,15304,84,3354,5069
13502,11292,11,3361,1245
13502,12266,31,3361,2177
13541,10721,31,3397,693
13541,12478,43,3397,2381
13577,10158,31,3432,142
13577,10397,124,3432,373
13577,10529,31,3432,503
13577,10721,31,3432,693
13577,10821,31,3432,792
13577,10874,31,3432,842
13577,11042,31,3432,1004
13577,11057,41,3432,1019
13577,11146,9,3432,1107
13577,11298,14,3432,1250
13577,11433,36,3432,1375
13577,11618,66,3432,1552
13577,11697,40,3432,1630
13577,12265,17,3432,2176
13577,12898,31,3432,2771
13577,12953,63,3432,2824
13577,13930,33,3432,3770
13577,14025,14,3432,3862
13577,14100,31,3432,3934
13577,14122,31,3432,3956
13795,10397,63,3643,373
13796,10140,89,3644,124
13796,10397,49,3644,373
13796,10423,31,3644,399
13796,10693,31,3644,665
13796,10713,62,3644,685
13796,10721,31,3644,693
13796,10800,350,3644,772
13796,10821,74,3644,792
13796,11066,31,3644,1028
13796,11259,58,3644,1214
13796,11292,147,3644,1245
13796,11298,31,3644,1250
13796,11433,31,3644,1375
13796,11618,14,3644,1552
13796,11884,62,3644,1808
13796,12173,60,3644,2090
13796,12191,62,3644,2106
13796,12266,31,3644,2177
13796,12478,31,3644,2381
13796,12758,29,3644,2639
13796,12889,330,3644,2762
13796,12892,513,3644,2765
13796,12954,241,3644,2825
13796,12982,44,3644,2853
13796,13198,41,3644,3064
13796,13232,120,3644,3098
13796,13495,31,3644,3354
13796,13830,61,3644,3676
13796,13891,203,3644,3735
13796,13930,31,3644,3770
13796,14057,174,3644,3892
13796,14107,261,3644,3941
13796,14570,89,3644,4353
13796,14679,338,3644,4459
13796,14747,293,3644,4525
13796,14869,207,3644,4646
13796,14908,228,3644,4685
13796,15016,31,3644,4790
13830,11292,16,3676,1245
13830,11298,45,3676,1250
13830,12173,852,3676,2090
13830,12402,62,3676,2308
13830,12758,93,3676,2639
13830,12892,312,3676,2765
13830,12982,124,3676,2853
13830,13796,61,3676,3644
13830,13930,4,3676,3770
13830,14057,47,3676,3892
13830,14107,47,3676,3941
13830,14679,31,3676,4459
13830,14747,107,3676,4525
13830,14771,190,3676,4549
13830,14831,61,3676,4608
13830,14893,31,3676,4670
13851,10397,176,3696,373
13851,10821,31,3696,792
13851,11259,112,3696,1214
13851,11292,190,3696,1245
13851,11298,158,3696,1250
13851,11433,23,3696,1375
13851,12191,116,3696,2106
13851,12266,18,3696,2177
13851,12889,62,3696,2762
13851,12892,31,3696,2765
13851,13204,2,3696,3070
13851,13232,31,3696,3098
13851,13487,44,3696,3347
13851,13930,9,3696,3770
13851,14107,61,3696,3941
13851,14747,26,3696,4525
13851,14771,31,3696,4549
13851,14869,72,3696,4646
13851,15016,58,3696,4790
13871,10397,145,3716,373
13871,11259,31,3716,1214
13871,11278,31,3716,1231
13871,11292,230,3716,1245
13871,11298,85,3716,1250
13871,11433,50,3716,1375
13871,12191,31,3716,2106
13871,12266,92,3716,2177
13871,12889,89,3716,2762
13871,12892,15,3716,2765
13871,12953,27,3716,2824
13871,13204,14,3716,3070
13871,13232,163,3716,3098
13871,13487,144,3716,3347
13871,13930,235,3716,3770
13871,14057,31,3716,3892
13871,14107,97,3716,3941
13871,14679,4,3716,4459
13871,14747,31,3716,4525
13871,14771,31,3716,4549
13871,14869,58,3716,4646
13871,15016,85,3716,4790
13873,10299,57,3718,278
13873,13970,5,3718,3809
13891,11259,31,3735,1214
13891,11292,113,3735,1245
13891,11298,155,3735,1250
13891,12889,124,3735,2762
13891,13232,31,3735,3098
13891,13796,202,3735,3644
13891,13930,21,3735,3770
13891,14057,93,3735,3892
13891,14107,281,3735,3941
13891,14747,67,3735,4525
13891,14771,275,3735,4549
13891,14831,116,3735,4608
13891,14869,89,3735,4646
13891,14893,197,3735,4670
13930,10135,17,3770,119
13930,10140,42,3770,124
13930,10257,122,3770,237
13930,10268,58,3770,248
13930,10299,93,3770,278
13930,10372,62,3770,348
13930,10397,623,3770,373
13930,10408,87,3770,384
13930,10423,258,3770,399
13930,10431,124,3770,406
13930,10434,60,3770,409
13930,10469,145,3770,444
13930,10529,154,3770,503
13930,10581,62,3770,554
13930,10599,150,3770,572
13930,10620,14,3770,593
13930,10627,31,3770,600
13930,10685,89,3770,657
13930,10693,285,3770,665
13930,10713,93,3770,685
13930,10721,703,3770,693
13930,10785,81,3770,757
13930,10792,184,3770,764
13930,10821,213,3770,792
13930,10849,85,3770,819
13930,10868,58,3770,836
13930,10874,129,3770,842
13930,10980,93,3770,945
13930,10990,93,3770,954
13930,10994,49,3770,958
13930,11003,214,3770,967
13930,11042,268,3770,1004
13930,11057,375,3770,1019
13930,11066,105,3770,1028
13930,11076,62,3770,1038
13930,11097,2,3770,1059
13930,11109,184,3770,1071
13930,11111,65,3770,1073
13930,11146,62,3770,1107
13930,11193,163,3770,1153
13930,11203,113,3770,1163
13930,11267,159,3770,1222
13930,11278,635,3770,1231
13930,11292,615,3770,1245
13930,11298,652,3770,1250
13930,11337,120,3770,1286
13930,11423,94,3770,1366
13930,11433,532,3770,1375
13930,11471,58,3770,1411
13930,11577,58,3770,1512
13930,11612,121,3770,1546
13930,11618,445,3770,1552
13930,11630,15,3770,1564
13930,11637,98,3770,1571
13930,11648,35,3770,1582
13930,11697,297,3770,1630
13930,11721,175,3770,1654
13930,11775,165,3770,1702
13930,11823,193,3770,1747
13930,11884,31,3770,1808
13930,11977,209,3770,1900
13930,11986,224,3770,1909
13930,11995,50,3770,1918
13930,11996,77,3770,1919
13930,12003,6,3770,1925
13930,12173,31,3770,2090
13930,12197,81,3770,2112
13930,12217,31,3770,2130
13930,12264,179,3770,2175
13930,12266,485,3770,2177
13930,12278,211,3770,2189
13930,12339,165,3770,2248
13930,12441,105,3770,2346
13930,12448,43,3770,2353
13930,12478,155,3770,2381
13930,12884,85,3770,2757
13930,12889,426,3770,2762
13930,12892,821,3770,2765
13930,12945,137,3770,2817
13930,12953,984,3770,2824
13930,12992,56,3770,2863
13930,13029,93,3770,2898
13930,13076,101,3770,2945
13930,13184,89,3770,3050
13930,13198,224,3770,3064
13930,13204,381,3770,3070
13930,13230,86,3770,3096
13930,13241,31,3770,3107
13930,13244,41,3770,3110
13930,13290,39,3770,3155
13930,13296,89,3770,3161
13930,13303,398,3770,3167
13930,13342,353,3770,3206
13930,13344,58,3770,3207
13930,13367,96,3770,3230
13930,13422,27,3770,3284
13930,13485,303,3770,3345
13930,13486,35,3770,3346
13930,13487,699,3770,3347
13930,13495,181,3770,3354
13930,13577,33,3770,3432
13930,13796,31,3770,3644
13930,13830,4,3770,3676
13930,13851,10,3770,3696
13930,13871,238,3770,3716
13930,13891,21,3770,3735
13930,13931,160,3770,3771
13930,14006,58,3770,3844
13930,14027,31,3770,3864
13930,14057,310,3770,3892
13930,14100,455,3770,3934
13930,14107,452,3770,3941
13930,14108,185,3770,3942
13930,14122,264,3770,3956
13930,14193,31,3770,4025
13930,14307,20,3770,4138
13930,14321,94,3770,4152
13930,14457,67,3770,4242
13930,14492,151,3770,4276
13930,14524,141,3770,4307
13930,14570,83,3770,4353
13930,14574,7,3770,4357
13930,14576,133,3770,4359
13930,14633,187,3770,4415
13930,14635,145,3770,4417
13930,14679,300,3770,4459
13930,14683,116,3770,4463
13930,14685,83,3770,4465
13930,14696,116,3770,4476
13930,14711,62,3770,4490
13930,14730,48,3770,4509
13930,14747,546,3770,4525
13930,14771,718,3770,4549
13930,14783,43,3770,4561
13930,14831,150,3770,4608
13930,14843,65,3770,4620
13930,14869,324,3770,4646
13930,14893,93,3770,4670
13930,14908,231,3770,4685
13930,14952,89,3770,4727
13930,15016,241,3770,4790
13930,15096,109,3770,4867
13930,15295,27,3770,5060
13930,15304,218,3770,5069
13930,15356,31,3770,5118
13930,15370,73,3770,5131
13930,15376,93,3770,5137
13930,15380,206,3770,5141
13930,15412,126,3770,5171
13930,15919,85,3770,5630
13931,10397,266,3771,373
13931,10821,149,3771,792
13931,11057,75,3771,1019
